iter	AUC	Logloss
6673	0.9297631383	0.2343463839
6674	0.9297692776	0.234336574
6675	0.9297757149	0.2343272522
6676	0.9297826886	0.2343159546
6677	0.9297885001	0.2343065399
6678	0.929797709	0.2342960326
6679	0.9298031926	0.2342876174
6680	0.9298083782	0.2342792488
6681	0.9298137426	0.2342696713
6682	0.9298199415	0.234261233
6683	0.9298260808	0.2342523064
6684	0.9298339486	0.2342406135
6685	0.9298399091	0.2342318497
6686	0.9298481941	0.2342217609
6687	0.9298553765	0.2342118115
6688	0.9298632741	0.2342019551
6689	0.9298673868	0.2341933307
6690	0.9298747182	0.2341831024
6691	0.9298794568	0.2341751057
6692	0.9298853576	0.23416683
6693	0.9298904538	0.2341582057
6694	0.9298991561	0.2341479076
6695	0.9299074411	0.2341378652
6696	0.9299145937	0.2341280553
6697	0.9299203157	0.2341185476
6698	0.9299260974	0.2341098535
6699	0.9299340844	0.2341003923
6700	0.929938823	0.2340922329
6701	0.9299467206	0.2340815396
6702	0.9299520254	0.2340733104
6703	0.9299564958	0.2340654764
6704	0.9299613237	0.2340567359
6705	0.9299665689	0.2340477861
6706	0.9299699664	0.2340403008
6707	0.9299729466	0.2340335361
6708	0.9299752116	0.2340265855
6709	0.9299789071	0.2340194722
6710	0.9299847484	0.2340105224
6711	0.9299889207	0.2340019677
6712	0.9299972653	0.2339920184
6713	0.9300042391	0.2339823479
6714	0.9300096631	0.2339731889
6715	0.9300134778	0.2339645181
6716	0.9300224185	0.2339535458
6717	0.93003124	0.23394176
6718	0.9300394058	0.233930904
6719	0.9300444722	0.2339228841
6720	0.9300484657	0.2339157475
6721	0.9300535619	0.2339066117
6722	0.9300596714	0.2338967786
6723	0.9300653934	0.2338876893
6724	0.9300696254	0.2338803667
6725	0.9300777912	0.2338703476
6726	0.9300815463	0.2338623741
6727	0.9300868511	0.2338542844
6728	0.9300972819	0.2338425219
6729	0.9301039577	0.2338320611
6730	0.9301110506	0.2338231113
6731	0.9301163554	0.2338144172
6732	0.9301228225	0.2338052349
6733	0.9301281571	0.2337968895
6734	0.9301342368	0.2337883581
6735	0.930139184	0.233780036
6736	0.9301430285	0.23377097
6737	0.9301478863	0.2337622526
6738	0.9301531315	0.2337533261
6739	0.9301570058	0.2337459803
6740	0.9301643968	0.2337362168
6741	0.9301713705	0.2337271043
6742	0.9301775694	0.233718573
6743	0.9301840663	0.2337090885
6744	0.9301880598	0.2337009756
6745	0.9301944971	0.2336911192
6746	0.9301983714	0.233684308
6747	0.9302046895	0.2336748933
6748	0.9302084446	0.2336671058
6749	0.9302127361	0.2336589231
6750	0.9302169681	0.2336513216
6751	0.9302250147	0.2336406981
6752	0.9302308559	0.2336336312
6753	0.9302361608	0.233625867
6754	0.9302423596	0.233616429
6755	0.93024984	0.2336072468
6756	0.9302533269	0.2335996452
6757	0.9302564263	0.233591974
6758	0.9302595854	0.2335842562
6759	0.9302639365	0.2335760736
6760	0.9302688241	0.2335679374
6761	0.9302757382	0.2335582205
6762	0.9302835464	0.2335480619
6763	0.9302884042	0.2335393678
6764	0.9302945733	0.2335302785
6765	0.9302983582	0.2335231651
6766	0.9303052127	0.2335141921
6767	0.9303118587	0.2335045217
6768	0.930318892	0.233495014
6769	0.9303272963	0.233485297
6770	0.93033427	0.2334760915
6771	0.9303385615	0.2334682576
6772	0.930344522	0.2334585871
6773	0.9303480387	0.2334517992
6774	0.9303555489	0.2334414314
6775	0.9303620458	0.2334324351
6776	0.9303681254	0.2334239735
6777	0.9303731918	0.2334154421
6778	0.9303797483	0.2334059112
6779	0.9303848743	0.2333978215
6780	0.9303905964	0.2333893134
6781	0.930396229	0.2333806193
6782	0.9304038882	0.2333712743
6783	0.9304103851	0.2333615109
6784	0.9304175377	0.2333524913
6785	0.9304228425	0.2333447271
6786	0.9304280877	0.2333358005
6787	0.9304346442	0.2333268042
6788	0.9304392338	0.2333189005
6789	0.9304443002	0.2333098112
6790	0.9304494858	0.2333016286
6791	0.9304568172	0.2332918652
6792	0.930462718	0.233283822
6793	0.9304705262	0.2332748024
6794	0.9304766655	0.2332657596
6795	0.9304807782	0.2332573445
6796	0.9304884374	0.2332474184
6797	0.9304932952	0.2332394682
6798	0.9305015206	0.233228217
6799	0.9305092692	0.233218965
6800	0.9305163026	0.2332092016
6801	0.9305214882	0.2332005307
6802	0.9305278659	0.2331923016
6803	0.9305338562	0.2331833285
6804	0.9305406809	0.2331733791
6805	0.9305462241	0.2331657311
6806	0.9305512309	0.2331576879
6807	0.9305583239	0.2331478315
6808	0.9305630922	0.2331387887
6809	0.9305682182	0.2331318614
6810	0.9305747151	0.2331238647
6811	0.9305815697	0.2331137525
6812	0.9305872321	0.2331051049
6813	0.930593729	0.2330965968
6814	0.9305990338	0.2330884142
6815	0.9306042194	0.2330803245
6816	0.9306084514	0.2330716071
6817	0.9306113124	0.2330644938
6818	0.9306185842	0.2330548931
6819	0.9306226373	0.2330465709
6820	0.9306308031	0.2330371097
6821	0.9306357801	0.2330287411
6822	0.9306419492	0.2330200237
6823	0.9306479096	0.2330117713
6824	0.9306540489	0.2330018917
6825	0.9306618869	0.2329928954
6826	0.9306675196	0.2329851079
6827	0.930673182	0.2329765533
6828	0.9306790829	0.2329683241
6829	0.9306845069	0.2329588629
6830	0.9306890965	0.2329509127
6831	0.9306915998	0.232943195
6832	0.9306984544	0.232933478
6833	0.9307047725	0.2329246212
6834	0.9307077527	0.2329178101
6835	0.9307126999	0.2329099993
6836	0.9307176471	0.2329007706
6837	0.9307251573	0.2328908677
6838	0.9307301044	0.2328836846
6839	0.9307353497	0.2328749208
6840	0.9307410717	0.2328663662
6841	0.9307454526	0.2328589506
6842	0.9307506084	0.2328500241
6843	0.9307556152	0.2328423528
6844	0.9307612777	0.232833682
6845	0.9307675064	0.2328242672
6846	0.9307710528	0.232816503
6847	0.9307767153	0.232808669
6848	0.930783689	0.2328000447
6849	0.9307891726	0.2327911181
6850	0.9307943583	0.2327835863
6851	0.9307989478	0.2327766822
6852	0.9308028221	0.2327686623
6853	0.930806756	0.2327609213
6854	0.9308137298	0.2327524596
6855	0.9308184385	0.2327434866
6856	0.9308260679	0.2327338162
6857	0.9308305979	0.2327260287
6858	0.9308373928	0.232718125
6859	0.9308457375	0.2327081291
6860	0.9308540821	0.2326975288
6861	0.9308591485	0.2326884395
6862	0.9308640361	0.2326795362
6863	0.9308689833	0.2326716325
6864	0.9308758378	0.2326626362
6865	0.9308814704	0.2326549185
6866	0.9308878779	0.2326452945
6867	0.9308925867	0.2326367167
6868	0.9308992028	0.2326273717
6869	0.9309052825	0.2326189565
6870	0.9309101105	0.2326116805
6871	0.9309165478	0.2326017311
6872	0.9309223294	0.2325937809
6873	0.9309253097	0.2325865745
6874	0.9309321642	0.2325779502
6875	0.9309363961	0.2325706509
6876	0.9309470057	0.2325584931
6877	0.9309508204	0.2325508916
6878	0.9309573174	0.2325413141
6879	0.930962503	0.2325333174
6880	0.9309703112	0.232523647
6881	0.93097803	0.2325140231
6882	0.9309849739	0.2325044456
6883	0.9309930205	0.2324941243
6884	0.9309982061	0.2324854999
6885	0.9310022593	0.2324775265
6886	0.9310085773	0.232467856
6887	0.9310126007	0.2324603243
6888	0.931019336	0.2324514442
6889	0.9310240746	0.2324429826
6890	0.9310296178	0.2324348464
6891	0.9310358465	0.2324257804
6892	0.931042254	0.232417063
6893	0.9310497344	0.2324069277
6894	0.9310589433	0.2323961182
6895	0.931065619	0.2323869824
6896	0.9310732484	0.232377219
6897	0.9310799241	0.2323673858
6898	0.9310850501	0.232358715
6899	0.9310936332	0.2323477893
6900	0.9310977459	0.2323398855
6901	0.931103915	0.2323305406
6902	0.9311122894	0.2323203355
6903	0.9311159551	0.2323128037
6904	0.9311238527	0.232303296
6905	0.9311286807	0.2322947646
6906	0.931132853	0.2322868376
6907	0.9311394095	0.2322778646
6908	0.9311454892	0.2322681942
6909	0.9311498404	0.2322606856
6910	0.9311573505	0.2322507827
6911	0.9311643839	0.2322415075
6912	0.9311701655	0.2322335573
6913	0.931175679	0.2322249329
6914	0.93118155	0.2322163086
6915	0.9311869144	0.232207568
6916	0.9311901927	0.2321998038
6917	0.9311974049	0.2321901798
6918	0.9312042594	0.2321807186
6919	0.9312108755	0.2321720245
6920	0.9312160015	0.2321636094
6921	0.9312243462	0.232153846
6922	0.9312284589	0.2321463142
6923	0.9312326908	0.2321393171
6924	0.9312393665	0.2321306695
6925	0.9312449098	0.2321216267
6926	0.9312500954	0.2321130488
6927	0.9312554002	0.2321050521
6928	0.9312591255	0.2320970322
6929	0.9312629104	0.2320896631
6930	0.9312714338	0.2320787374
6931	0.9312756658	0.2320711126
6932	0.931280911	0.2320624883
6933	0.9312853217	0.2320543289
6934	0.9312915504	0.2320446817
6935	0.9312979579	0.232034988
6936	0.9313040376	0.2320263171
6937	0.9313105345	0.2320168327
6938	0.931317687	0.2320075342
6939	0.9313226342	0.2319996537
6940	0.9313285351	0.2319906109
6941	0.9313356578	0.2319811497
6942	0.9313408136	0.231973525
6943	0.931347996	0.2319635988
6944	0.9313518107	0.2319556254
6945	0.9313595891	0.2319464896
6946	0.9313651621	0.2319375398
6947	0.9313704967	0.2319288225
6948	0.9313762188	0.2319204306
6949	0.9313815236	0.2319125733
6950	0.9313854575	0.2319049253
6951	0.9313905835	0.2318967892
6952	0.9313949943	0.2318894201
6953	0.931400001	0.2318807493
6954	0.9314061403	0.2318721482
6955	0.9314110875	0.2318643607
6956	0.9314157963	0.2318566197
6957	0.9314208627	0.2318480418
6958	0.9314266443	0.2318393477
6959	0.9314344227	0.2318292589
6960	0.9314413667	0.2318202626
6961	0.931447506	0.2318104992
6962	0.9314543903	0.2318015726
6963	0.9314607978	0.2317917162
6964	0.9314648211	0.2317843239
6965	0.9314708114	0.2317767921
6966	0.9314751029	0.2317694463
6967	0.9314842224	0.2317587995
6968	0.9314922988	0.2317496638
6969	0.9314994216	0.2317410627
6970	0.9315058887	0.2317320199
6971	0.9315115809	0.2317227679
6972	0.9315183759	0.2317147014
6973	0.9315223694	0.2317069139
6974	0.9315276146	0.2316994519
6975	0.9315337539	0.2316908973
6976	0.9315404296	0.2316809014
6977	0.9315485358	0.2316716959
6978	0.9315547347	0.2316625369
6979	0.9315604866	0.2316539125
6980	0.9315673709	0.2316438702
6981	0.9315731525	0.2316344555
6982	0.9315782189	0.2316273886
6983	0.931583643	0.2316195081
6984	0.9315888882	0.2316116741
6985	0.9315909743	0.2316046073
6986	0.9315965176	0.2315958202
6987	0.9316003919	0.2315891021
6988	0.9316045046	0.2315818492
6989	0.9316082001	0.2315747359
6990	0.9316140711	0.2315662045
6991	0.9316189289	0.231557371
6992	0.9316237569	0.2315490256
6993	0.9316305518	0.231539913
6994	0.9316378236	0.2315307075
6995	0.9316419363	0.2315240824
6996	0.9316455722	0.2315160159
6997	0.9316515326	0.231507624
6998	0.9316566586	0.2314994413
6999	0.9316647053	0.2314892363
7000	0.9316729307	0.2314791009
7001	0.9316801429	0.2314696629
7002	0.9316854477	0.2314614803
7003	0.9316914678	0.2314533441
7004	0.9316977859	0.2314436039
7005	0.9317033887	0.2314358397
7006	0.9317119718	0.2314250999
7007	0.9317184687	0.2314172194
7008	0.9317236543	0.2314086648
7009	0.931729883	0.2313994826
7010	0.9317358732	0.2313902538
7011	0.9317412376	0.2313816527
7012	0.9317457974	0.2313742604
7013	0.9317500591	0.2313667519
7014	0.9317535162	0.2313598245
7015	0.9317604303	0.2313504098
7016	0.9317658544	0.2313412275
7017	0.9317705631	0.231333626
7018	0.9317762852	0.2313246994
7019	0.9317799211	0.2313178883
7020	0.931786418	0.2313081249
7021	0.931792289	0.2312992681
7022	0.9317990541	0.2312901555
7023	0.9318037033	0.2312817404
7024	0.9318106174	0.2312726744
7025	0.931817472	0.2312643057
7026	0.9318224788	0.2312561463
7027	0.9318276644	0.2312476614
7028	0.9318343401	0.2312371309
7029	0.9318423569	0.2312282741
7030	0.9318478703	0.2312193243
7031	0.9318534732	0.2312105837
7032	0.9318588674	0.231202401
7033	0.9318680167	0.2311923122
7034	0.9318737984	0.2311837575
7035	0.9318776727	0.231176156
7036	0.9318842888	0.2311665321
7037	0.9318881035	0.2311593955
7038	0.9318925738	0.2311503527
7039	0.9318976998	0.2311419608
7040	0.9319021106	0.2311341036
7041	0.9319085777	0.2311250143
7042	0.9319143891	0.2311162737
7043	0.9319191575	0.2311076261
7044	0.9319252372	0.2310996759
7045	0.9319310784	0.2310901682
7046	0.9319358468	0.231082404
7047	0.9319428802	0.2310724778
7048	0.9319477677	0.2310652948
7049	0.9319540858	0.231056159
7050	0.9319586158	0.231048139
7051	0.9319638014	0.2310402353
7052	0.9319706559	0.2310303324
7053	0.931976974	0.2310212199
7054	0.9319803715	0.2310140833
7055	0.9319854975	0.2310064585
7056	0.9319895506	0.2309991825
7057	0.9319946766	0.230989977
7058	0.9320024252	0.2309809574
7059	0.932009697	0.2309711708
7060	0.9320157766	0.2309615701
7061	0.9320243895	0.2309512255
7062	0.9320324063	0.2309415551
7063	0.9320368171	0.2309333259
7064	0.9320442975	0.2309222839
7065	0.9320491552	0.2309143802
7066	0.9320534468	0.230906616
7067	0.9320577383	0.2308983636
7068	0.9320650697	0.2308888559
7069	0.9320707023	0.230881603
7070	0.9320785403	0.2308714212
7071	0.9320841432	0.2308628201
7072	0.9320890307	0.2308550559
7073	0.9320939779	0.2308462455
7074	0.9320989847	0.2308384115
7075	0.9321039021	0.2308301824
7076	0.9321073294	0.2308226041
7077	0.9321137071	0.2308136776
7078	0.9321196675	0.2308042861
7079	0.9321244955	0.2307953828
7080	0.9321319461	0.2307858751
7081	0.93213588	0.2307784828
7082	0.9321391582	0.2307704163
7083	0.932143718	0.2307633262
7084	0.9321488738	0.2307548646
7085	0.9321523011	0.230747728
7086	0.9321581721	0.2307394988
7087	0.9321635365	0.2307314789
7088	0.932169497	0.2307232962
7089	0.9321755767	0.230715625
7090	0.9321801066	0.2307076283
7091	0.9321861863	0.2306992829
7092	0.9321916103	0.2306911002
7093	0.9321982265	0.2306823364
7094	0.932204783	0.2306729449
7095	0.9322139025	0.2306627398
7096	0.9322205186	0.2306540225
7097	0.9322262406	0.2306456306
7098	0.9322318733	0.2306364018
7099	0.9322372079	0.2306278007
7100	0.9322431087	0.2306190369
7101	0.9322468042	0.2306121327
7102	0.9322523475	0.2306037409
7103	0.9322580695	0.2305947446
7104	0.9322626293	0.2305867711
7105	0.9322663546	0.23057996
7106	0.9322736263	0.2305712891
7107	0.9322790504	0.2305626648
7108	0.9322853982	0.2305534593
7109	0.9322924614	0.2305450441
7110	0.9322962761	0.2305373031
7111	0.9323005676	0.2305294692
7112	0.9323086143	0.2305195198
7113	0.9323114753	0.230511988
7114	0.9323176742	0.230502736
7115	0.9323220849	0.2304959481
7116	0.9323282242	0.2304861614
7117	0.9323343635	0.2304762353
7118	0.9323397875	0.2304671228
7119	0.9323446751	0.2304605208
7120	0.9323515892	0.2304509434
7121	0.9323547482	0.2304435976
7122	0.9323626757	0.2304340201
7123	0.9323685765	0.2304253028
7124	0.9323748052	0.2304164692
7125	0.9323785901	0.2304095419
7126	0.9323841333	0.2304012894
7127	0.9323880672	0.2303933857
7128	0.9323920012	0.2303858772
7129	0.9323977232	0.2303767182
7130	0.9324043989	0.2303679079
7131	0.9324091673	0.2303602831
7132	0.9324153066	0.230351775
7133	0.9324231744	0.2303418256
7134	0.9324298799	0.2303318065
7135	0.9324364662	0.2303239492
7136	0.9324417114	0.2303157433
7137	0.9324497581	0.2303057939
7138	0.9324543476	0.2302981924
7139	0.9324592948	0.2302903352
7140	0.9324656725	0.2302816178
7141	0.9324706793	0.2302738769
7142	0.9324760437	0.2302661126
7143	0.9324807823	0.2302580229
7144	0.9324861765	0.230249631
7145	0.9324895144	0.2302431221
7146	0.9324953556	0.2302343583
7147	0.9325014949	0.2302260361
7148	0.9325067997	0.2302175745
7149	0.9325106144	0.2302106704
7150	0.9325165153	0.230202325
7151	0.9325234294	0.230192701
7152	0.9325274229	0.2301854714
7153	0.9325346351	0.2301769401
7154	0.9325389266	0.2301697802
7155	0.9325425029	0.2301640152
7156	0.9325469136	0.230156065
7157	0.9325520396	0.2301477196
7158	0.9325583875	0.2301395136
7159	0.932564199	0.2301310753
7160	0.9325717688	0.230121986
7161	0.9325784445	0.2301134081
7162	0.9325864911	0.2301034355
7163	0.9325917363	0.2300956248
7164	0.932598114	0.2300871864
7165	0.9326013327	0.2300794454
7166	0.932610333	0.23006931
7167	0.9326146841	0.2300620107
7168	0.9326217175	0.2300530377
7169	0.9326282144	0.2300445528
7170	0.9326327443	0.2300368118
7171	0.9326363802	0.2300293963
7172	0.9326420426	0.2300211206
7173	0.9326465726	0.2300132634
7174	0.9326485395	0.230006429
7175	0.9326535463	0.2299976651
7176	0.9326605797	0.2299882969
7177	0.9326652288	0.2299804862
7178	0.9326709509	0.2299716991
7179	0.9326785803	0.2299627493
7180	0.9326844811	0.2299540087
7181	0.9326888919	0.2299467792
7182	0.9326920509	0.2299391544
7183	0.9326986074	0.2299299256
7184	0.9327022433	0.2299229518
7185	0.9327075481	0.2299151178
7186	0.9327113032	0.2299074465
7187	0.9327203035	0.2298972182
7188	0.9327272177	0.2298870828
7189	0.932733953	0.229878319
7190	0.9327393174	0.2298699969
7191	0.9327451587	0.2298613957
7192	0.9327500463	0.2298525389
7193	0.9327542186	0.2298443795
7194	0.9327587783	0.2298367547
7195	0.9327644706	0.2298284791
7196	0.9327711761	0.2298194131
7197	0.9327762723	0.2298111142
7198	0.932782948	0.2298023736
7199	0.9327868819	0.2297942839
7200	0.9327938557	0.2297843345
7201	0.9327985644	0.2297771514
7202	0.9328051209	0.2297677134
7203	0.9328104854	0.2297590658
7204	0.9328135252	0.2297518595
7205	0.932819128	0.2297438628
7206	0.9328256845	0.2297355407
7207	0.9328327775	0.2297259632
7208	0.9328371286	0.2297184547
7209	0.9328427315	0.2297098768
7210	0.9328503907	0.2297005086
7211	0.9328558445	0.2296920935
7212	0.9328619838	0.2296829577
7213	0.9328681231	0.2296736359
7214	0.9328727126	0.2296655463
7215	0.932878077	0.2296568987
7216	0.9328815937	0.229649948
7217	0.9328868389	0.2296420908
7218	0.9328923821	0.2296341406
7219	0.9328971505	0.2296267948
7220	0.9329031706	0.2296171709
7221	0.9329063594	0.2296099878
7222	0.9329119623	0.2296016889
7223	0.9329172969	0.2295935759
7224	0.9329250753	0.229584045
7225	0.9329336882	0.2295736539
7226	0.9329394102	0.2295646809
7227	0.9329465628	0.2295555916
7228	0.9329513907	0.2295484782
7229	0.9329566956	0.2295390403
7230	0.9329625964	0.2295299045
7231	0.9329676032	0.2295206758
7232	0.9329727888	0.2295125861
7233	0.9329788685	0.2295029854
7234	0.9329808354	0.2294958023
7235	0.932986021	0.2294878056
7236	0.9329906702	0.2294795764
7237	0.9329983294	0.2294696968
7238	0.9330023527	0.2294628624
7239	0.9330066442	0.229454238
7240	0.9330114126	0.2294455904
7241	0.9330180883	0.2294361757
7242	0.9330251217	0.2294278303
7243	0.9330326319	0.2294183226
7244	0.9330387712	0.2294095355
7245	0.9330427647	0.229401934
7246	0.9330495298	0.2293936816
7247	0.9330555201	0.2293850572
7248	0.9330608249	0.2293768746
7249	0.9330654144	0.2293696218
7250	0.933070004	0.2293620435
7251	0.9330775142	0.2293523033
7252	0.9330818951	0.2293453062
7253	0.9330884516	0.229335938
7254	0.9330961108	0.2293262908
7255	0.9331026077	0.2293182941
7256	0.9331077933	0.2293099254
7257	0.9331122637	0.2293027423
7258	0.9331186414	0.2292933044
7259	0.9331250191	0.2292845406
7260	0.9331290126	0.2292772877
7261	0.9331358671	0.2292685936
7262	0.9331433773	0.2292595276
7263	0.9331489205	0.2292520191
7264	0.9331548214	0.2292431855
7265	0.9331590533	0.2292352121
7266	0.9331626892	0.2292275175
7267	0.9331690073	0.2292180563
7268	0.9331775904	0.2292074561
7269	0.9331820607	0.2291997615
7270	0.9331882	0.2291924157
7271	0.9331924319	0.2291848607
7272	0.9331971407	0.229177236
7273	0.9332045317	0.2291667984
7274	0.9332087636	0.2291595688
7275	0.9332156181	0.2291507353
7276	0.9332208335	0.2291421806
7277	0.9332291484	0.2291324172
7278	0.9332351685	0.2291240718
7279	0.9332404733	0.2291148896
7280	0.9332465529	0.2291060792
7281	0.9332515597	0.2290976641
7282	0.9332553148	0.2290907832
7283	0.9332597256	0.2290840883
7284	0.9332671165	0.2290747433
7285	0.9332714677	0.2290681646
7286	0.9332773089	0.229060075
7287	0.9332817495	0.2290524967
7288	0.9332865477	0.2290438723
7289	0.9332897663	0.2290365963
7290	0.9332954288	0.2290275535
7291	0.9333025217	0.2290182085
7292	0.9333114624	0.2290074222
7293	0.9333168864	0.2289994023
7294	0.9333217144	0.2289918008
7295	0.9333279729	0.2289816887
7296	0.9333335757	0.2289737849
7297	0.9333381653	0.228966044
7298	0.9333455563	0.2289558621
7299	0.93335253	0.2289455175
7300	0.933360517	0.228934801
7301	0.9333640337	0.2289268276
7302	0.9333691001	0.2289184357
